商品编码,日期,商品名称,销售数量,销售金额,销售净额,折扣金额,售价,是否促销,平均售价,实际折扣率,星期,月份,是否周末,是否月末,季度,年份,日期序号,销量_滞后1天,销量_滞后3天,销量_滞后7天,销量_滞后14天,销量_滞后30天,销量_7天均值,销量_7天标准差,销量_7天最大值,销量_7天最小值,销量_14天均值,销量_14天标准差,销量_14天最大值,销量_14天最小值,销量_30天均值,销量_30天标准差,销量_30天最大值,销量_30天最小值,销量_7天趋势,销量_同比上周,温度,最高温度,最低温度,降雨量,温度差,是否恶劣天气,是否节假日,节假日前1天,节假日后1天,节假日连续天数,促销_周末交互,促销_月末交互,天气_促销交互,温度等级_编码,节假日类型_编码
4701098,2025-05-04,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,6,5,1,0,2,2025,123,2.0,1.0,0.0,1.0,0.0,1.0,0.5773502691896234,2.0,0.0,1.0,0.6793662204867605,2.0,0.0,1.2666666666666666,0.9444331755018509,4.0,0.0,0.0,0.0,28.0,32,24,0,8,0,1,1.0,1.0,5,1.0,0.0,0.0,1,0
4701098,2025-05-05,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,0,5,0,0,2,2025,124,1.0,1.0,0.0,2.0,1.0,1.7142857142857142,1.4960264830861911,5.0,1.0,1.2142857142857142,1.251372872462109,5.0,0.0,1.4,1.1626367179523613,5.0,0.0,1.4,0.0,27.5,31,24,0,7,0,1,1.0,0.0,5,0.0,0.0,0.0,1,0
4701098,2025-05-06,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,1,5,0,0,2,2025,125,5.0,2.0,1.0,1.0,0.0,1.8571428571428572,1.4638501094227998,5.0,1.0,1.2857142857142858,1.266647387553303,5.0,0.0,1.4666666666666666,1.1366415543118726,5.0,0.0,1.6,1.0,27.0,30,24,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-07,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,2,5,0,0,2,2025,126,2.0,1.0,1.0,1.0,4.0,1.8571428571428572,1.4638501094227998,5.0,1.0,1.2857142857142858,1.266647387553303,5.0,0.0,1.3666666666666667,1.0333518722845705,5.0,0.0,1.6,1.0,27.5,30,25,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-08,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,3,5,0,0,2,2025,127,1.0,5.0,1.0,1.0,1.0,2.0,1.4142135623730951,5.0,1.0,1.3571428571428572,1.2774459408789614,5.0,0.0,1.4,1.0372377109252833,5.0,0.0,1.7999999999999998,1.0,27.5,31,24,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-09,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,4,5,0,0,2,2025,128,2.0,2.0,1.0,2.0,2.0,2.2857142857142856,1.3801311186847092,5.0,1.0,1.4285714285714286,1.3424596091494914,5.0,0.0,1.4333333333333333,1.072648457158114,5.0,0.0,3.0,1.0,26.0,30,22,0,8,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-10,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,5,5,1,0,2,2025,129,3.0,1.0,2.0,0.0,3.0,2.142857142857143,1.4638501094228002,5.0,1.0,1.5,1.2860194997923464,5.0,0.0,1.3666666666666667,1.0333518722845705,5.0,0.0,1.5,2.0,23.5,28,19,0,9,0,1,0.0,1.0,2,1.0,0.0,0.0,1,0
4701098,2025-05-11,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,6,5,1,0,2,2025,130,1.0,2.0,1.0,0.0,1.0,2.4285714285714284,1.3972762620115446,5.0,1.0,1.7142857142857142,1.2666473875533026,5.0,0.0,1.4333333333333333,1.072648457158114,5.0,0.0,1.4285714285714284,1.0,22.0,24,20,0,4,0,1,1.0,0.0,2,3.0,0.0,0.0,1,0
4701098,2025-05-12,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,0,5,0,0,2,2025,131,3.0,3.0,5.0,0.0,1.0,1.8571428571428572,0.8997354108424375,3.0,1.0,1.7857142857142858,1.1883130530663688,5.0,1.0,1.4333333333333333,1.072648457158114,5.0,0.0,0.08333333333333348,5.0,25.0,30,20,0,10,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-13,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,1,5,0,0,2,2025,132,1.0,1.0,2.0,1.0,0.0,1.5714285714285714,1.1338934190276813,3.0,0.0,1.7142857142857142,1.2666473875533026,5.0,0.0,1.4333333333333333,1.072648457158114,5.0,0.0,-0.15384615384615385,2.0,26.5,29,24,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-14,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,2,5,0,0,2,2025,133,0.0,3.0,1.0,1.0,1.0,2.142857142857143,1.6761634196950517,5.0,0.0,2.0,1.5191090506255005,5.0,0.0,1.5666666666666667,1.2507469032909728,5.0,0.0,0.15384615384615374,1.0,28.5,32,25,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-15,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,3,5,0,0,2,2025,134,5.0,1.0,2.0,1.0,1.0,2.0,1.7320508075688774,5.0,0.0,2.0,1.5191090506255005,5.0,0.0,1.5666666666666667,1.2507469032909728,5.0,0.0,0.0,2.0,28.5,31,26,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-16,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,4,5,0,0,2,2025,135,1.0,0.0,3.0,1.0,1.0,2.0,1.7320508075688774,5.0,0.0,2.142857142857143,1.5118578920369092,5.0,0.0,1.6333333333333333,1.272611578560034,5.0,0.0,-0.125,3.0,28.0,30,26,0,4,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-17,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,5,5,1,0,2,2025,136,3.0,5.0,1.0,2.0,2.0,1.8571428571428572,1.864454471471609,5.0,0.0,2.0,1.6172150801252805,5.0,0.0,1.5666666666666667,1.3047217521658465,5.0,0.0,-0.1333333333333333,1.0,28.5,31,26,0,5,0,1,0.0,1.0,2,0.0,0.0,0.0,1,0
4701098,2025-05-18,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,6,5,1,0,2,2025,137,0.0,1.0,3.0,1.0,2.0,1.5714285714285714,1.8126539343499313,5.0,0.0,2.0,1.6172150801252805,5.0,0.0,1.5333333333333334,1.3060425438846874,5.0,0.0,-0.3529411764705882,3.0,28.5,31,26,0,5,0,1,1.0,0.0,2,1.0,0.0,0.0,1,0
4701098,2025-05-19,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,0,5,0,0,2,2025,138,1.0,3.0,1.0,5.0,3.0,1.5714285714285714,1.8126539343499313,5.0,0.0,1.7142857142857142,1.3827826698682315,5.0,0.0,1.4666666666666666,1.2793676598989858,5.0,0.0,-0.15384615384615385,1.0,28.5,32,25,0,7,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-20,福荫韧豆腐380g,2.0,9.98,7.769911504,1.2,5.99,1.0,4.390000000000001,0.8797595190380761,1,5,0,0,2,2025,139,1.0,0.0,0.0,2.0,1.0,1.8571428571428572,1.6761634196950517,5.0,0.0,1.7142857142857142,1.3827826698682315,5.0,0.0,1.5,1.2798167972341834,5.0,0.0,0.18181818181818188,0.0,29.5,32,27,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-21,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,2,5,0,0,2,2025,140,2.0,1.0,5.0,1.0,2.0,1.2857142857142858,0.9511897312113409,3.0,0.0,1.7142857142857142,1.3827826698682315,5.0,0.0,1.4666666666666666,1.2793676598989858,5.0,0.0,-0.3999999999999999,5.0,29.5,32,27,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-22,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,3,5,0,0,2,2025,141,1.0,1.0,1.0,2.0,1.0,1.2857142857142858,0.9511897312113409,3.0,0.0,1.6428571428571428,1.3926810257774183,5.0,0.0,1.4666666666666666,1.2793676598989858,5.0,0.0,-0.3571428571428571,1.0,30.5,33,28,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,2,1
4701098,2025-05-23,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,4,5,0,0,2,2025,142,1.0,2.0,3.0,3.0,1.0,1.1428571428571428,0.6900655593423525,2.0,0.0,1.5714285714285714,1.3424596091494911,5.0,0.0,1.5,1.2798167972341834,5.0,0.0,-0.4285714285714286,3.0,29.0,33,25,0,8,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-24,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,5,5,1,0,2,2025,143,2.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.6900655593423525,2.0,0.0,1.5,1.4005493427717797,5.0,0.0,1.4666666666666666,1.3060425438846877,5.0,0.0,-0.3846153846153847,0.0,26.0,29,23,0,6,0,1,0.0,1.0,2,0.0,0.0,0.0,1,0
4701098,2025-05-25,福荫韧豆腐380g,3.0,16.5,14.601769910999998,0.0,5.989999999999999,0.0,5.5,1.0,6,5,1,1,2,2025,144,0.0,1.0,1.0,3.0,2.0,1.4285714285714286,0.9759000729485325,3.0,0.0,1.5,1.4005493427717797,5.0,0.0,1.5,1.3326147488923876,5.0,0.0,-0.09090909090909083,1.0,23.5,26,21,0,5,0,1,1.0,0.0,2,3.0,3.0,0.0,1,0
4701098,2025-05-26,福荫韧豆腐380g,3.0,16.5,14.601769910999998,0.0,5.989999999999999,0.0,5.5,1.0,0,5,0,1,2,2025,145,3.0,2.0,1.0,1.0,0.0,1.7142857142857142,1.1126972805283735,3.0,0.0,1.6428571428571428,1.4468609447374672,5.0,0.0,1.6,1.3287276776598411,5.0,0.0,0.09090909090909083,1.0,25.0,27,23,0,4,0,0,1.0,0.0,0,0.0,3.0,0.0,1,1
4701098,2025-05-27,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,1,5,0,1,2,2025,146,3.0,0.0,2.0,0.0,0.0,1.5714285714285714,1.1338934190276813,3.0,0.0,1.7142857142857142,1.3827826698682315,5.0,0.0,1.6333333333333333,1.299425160263738,5.0,0.0,-0.15384615384615385,2.0,27.0,30,24,0,6,0,0,0.0,0.0,0,0.0,1.0,0.0,1,1
4701098,2025-05-28,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,5,0,1,2,2025,147,1.0,3.0,1.0,5.0,0.0,1.4285714285714286,1.272418020560703,3.0,0.0,1.3571428571428572,1.0818177620697829,3.0,0.0,1.6333333333333333,1.299425160263738,5.0,0.0,0.11111111111111116,1.0,25.5,28,23,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-05-29,福荫韧豆腐380g,4.0,22.0,19.469026548,0.0,5.99,0.0,5.5,1.0,3,5,0,1,2,2025,148,0.0,3.0,1.0,1.0,1.0,1.8571428571428572,1.5735915849388864,4.0,0.0,1.5714285714285714,1.2838814775327398,4.0,0.0,1.7333333333333334,1.3628907749221213,5.0,0.0,0.4444444444444444,1.0,25.5,28,23,0,5,0,0,0.0,0.0,0,0.0,4.0,0.0,1,1
4701098,2025-05-30,福荫韧豆腐380g,4.0,22.0,19.469026548,0.0,5.989999999999999,0.0,5.5,1.0,4,5,0,1,2,2025,149,4.0,1.0,2.0,3.0,1.0,2.142857142857143,1.772810520855837,4.0,0.0,1.6428571428571428,1.3926810257774183,4.0,0.0,1.8333333333333333,1.4162440207947167,5.0,0.0,0.875,2.0,26.5,29,24,0,5,0,0,0.0,1.0,0,0.0,4.0,0.0,1,1
4701098,2025-05-31,福荫韧豆腐380g,3.0,16.5,14.601769910999998,0.0,5.989999999999999,0.0,5.5,1.0,5,5,1,1,2,2025,150,4.0,0.0,0.0,0.0,1.0,2.5714285714285716,1.5118578920369097,4.0,0.0,1.8571428571428572,1.350620533005413,4.0,0.0,1.9,1.4227220146727493,5.0,0.0,1.2500000000000004,0.0,27.0,29,25,0,4,0,1,0.0,1.0,3,3.0,3.0,0.0,1,0
4701098,2025-06-01,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,6,6,1,0,2,2025,151,3.0,4.0,3.0,1.0,1.0,2.2857142857142856,1.6035674514745466,4.0,0.0,1.8571428571428572,1.350620533005413,4.0,0.0,1.9,1.4227220146727493,5.0,0.0,0.5999999999999999,3.0,29.5,32,27,0,5,0,1,1.0,1.0,3,1.0,0.0,0.0,1,0
4701098,2025-06-02,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,0,6,0,0,2,2025,152,1.0,4.0,3.0,1.0,2.0,2.0,1.632993161855452,4.0,0.0,1.8571428571428572,1.350620533005413,4.0,0.0,1.8666666666666667,1.4319827906241338,5.0,0.0,0.16666666666666674,3.0,29.5,33,26,0,7,0,1,1.0,0.0,3,0.0,0.0,0.0,1,0
4701098,2025-06-03,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,1,6,0,0,2,2025,153,1.0,3.0,1.0,2.0,1.0,1.8571428571428572,1.7728105208558365,4.0,0.0,1.7142857142857142,1.437335752680656,4.0,0.0,1.8333333333333333,1.4641305136221785,5.0,0.0,0.18181818181818188,1.0,27.5,30,25,0,5,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-04,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,2,6,0,0,2,2025,154,0.0,1.0,0.0,1.0,5.0,2.0,1.632993161855452,4.0,0.0,1.7142857142857142,1.437335752680656,4.0,0.0,1.7,1.342925268159801,5.0,0.0,0.3999999999999999,0.0,27.0,28,26,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-05,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,3,6,0,0,2,2025,155,1.0,1.0,4.0,1.0,2.0,1.5714285714285714,1.3972762620115433,4.0,0.0,1.7142857142857142,1.437335752680656,4.0,0.0,1.6666666666666667,1.3476245597431773,5.0,0.0,-0.15384615384615385,4.0,27.0,29,25,0,4,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-06,福荫韧豆腐380g,1.0,5.5,4.867256637,0.0,5.99,0.0,5.5,1.0,4,6,0,0,2,2025,156,1.0,0.0,4.0,2.0,1.0,1.1428571428571428,0.899735410842436,3.0,0.0,1.6428571428571428,1.4468609447374672,4.0,0.0,1.6666666666666667,1.3476245597431773,5.0,0.0,-0.4666666666666667,4.0,29.5,33,26,0,7,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-07,福荫韧豆腐380g,2.0,11.0,9.734513274,0.0,5.99,0.0,5.5,1.0,5,6,1,0,2,2025,157,1.0,1.0,3.0,0.0,2.0,1.0,0.5773502691896234,2.0,0.0,1.7857142857142858,1.3688047244316393,4.0,0.0,1.6666666666666667,1.3476245597431773,5.0,0.0,-0.6111111111111112,3.0,30.0,33,27,0,6,0,1,0.0,1.0,2,2.0,0.0,0.0,1,0
4701098,2025-06-08,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,6,6,1,0,2,2025,158,2.0,1.0,1.0,3.0,3.0,0.8571428571428571,0.690065559342352,2.0,0.0,1.5714285714285714,1.3985864135061368,4.0,0.0,1.5666666666666667,1.3565507307349312,5.0,0.0,-0.625,1.0,30.5,34,27,0,7,0,1,1.0,0.0,2,0.0,0.0,0.0,2,0
4701098,2025-06-09,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,0,6,0,0,2,2025,159,0.0,1.0,1.0,3.0,1.0,0.7142857142857143,0.7559289460184522,2.0,0.0,1.3571428571428572,1.3926810257774185,4.0,0.0,1.5333333333333334,1.3829836145670433,5.0,0.0,-0.6428571428571428,1.0,30.0,34,26,0,8,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-10,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,1,6,0,0,2,2025,160,0.0,2.0,0.0,1.0,3.0,0.7142857142857143,0.7559289460184522,2.0,0.0,1.2857142857142858,1.4373357526806565,4.0,0.0,1.4333333333333333,1.3817363722139095,5.0,0.0,-0.6153846153846154,0.0,30.5,34,27,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,2,1
4701098,2025-06-11,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,6,0,0,2,2025,161,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.7867957924694406,2.0,0.0,1.2857142857142858,1.4373357526806565,4.0,0.0,1.4,1.4044264997156146,5.0,0.0,-0.7142857142857143,1.0,29.5,33,26,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-12,福荫韧豆腐380g,1.0,5.99,5.300884956,0.0,5.99,0.0,5.99,1.0,3,6,0,0,2,2025,162,0.0,0.0,1.0,4.0,0.0,0.5714285714285714,0.7867957924694406,2.0,0.0,1.0714285714285714,1.2066664642907583,4.0,0.0,1.4333333333333333,1.3817363722139095,5.0,0.0,-0.6363636363636364,1.0,28.5,31,26,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-13,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,6,0,0,2,2025,163,1.0,0.0,1.0,4.0,5.0,0.42857142857142855,0.7867957924694404,2.0,0.0,0.7857142857142857,0.8925823753039835,3.0,0.0,1.2666666666666666,1.2298957997167586,4.0,0.0,-0.625,1.0,28.5,31,26,0,5,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-06-14,福荫韧豆腐380g,1.0,5.99,5.300884956,0.0,5.99,0.0,5.99,1.0,5,6,1,0,2,2025,164,0.0,0.0,2.0,3.0,1.0,0.2857142857142857,0.48795003647426166,1.0,0.0,0.6428571428571429,0.633323693776655,2.0,0.0,1.2666666666666666,1.2298957997167586,4.0,0.0,-0.7142857142857143,2.0,27.5,30,25,0,5,0,1,0.0,1.0,2,1.0,0.0,0.0,1,0
4701098,2025-06-15,福荫韧豆腐380g,1.0,5.99,5.300884956,0.0,5.99,0.0,5.99,1.0,6,6,1,0,2,2025,165,1.0,1.0,0.0,1.0,3.0,0.42857142857142855,0.5345224838248447,1.0,0.0,0.6428571428571429,0.633323693776655,2.0,0.0,1.2,1.1861267013789645,4.0,0.0,-0.5,0.0,29.0,31,27,0,4,0,1,1.0,0.0,2,1.0,0.0,0.0,1,0
4701098,2025-06-16,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,0,6,0,0,2,2025,166,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248447,1.0,0.0,0.5714285714285714,0.6462061726588681,2.0,0.0,1.2,1.1861267013789645,4.0,0.0,-0.4,0.0,28.0,31,25,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
